unique_id,mean,std,cv,zero_pct,trend,ramp_up,second_half_mean,train_start,active_weeks,bucket,history_length,recent_mean,recent_zero_pct
CA-SC-10-B-184-WR-1TO,0.036036036036036036,0.22968556367535065,6.37377439199098,0.972972972972973,0.0008336258336258336,False,0.07142857142857142,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-185-BK-1TO,0.07207207207207207,0.2913686779963285,4.042740407199058,0.9369369369369369,0.0031765531765531774,False,0.14285714285714285,2024-06-24,110,intermittent,full,0.38461538461538464,0.6923076923076923
CA-SC-10-B-185-DG-1TO,0.04504504504504504,0.2074029627607448,4.604345773288535,0.954954954954955,0.002158652158652159,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.38461538461538464,0.6153846153846154
CA-SC-10-B-185-GR-1TO,0.09009009009009009,0.36881963045871563,4.093897898091743,0.9279279279279279,0.003720603720603721,False,0.17857142857142858,2024-06-24,110,intermittent,full,0.3076923076923077,0.6923076923076923
CA-SC-10-B-186-BK-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0008511758511758514,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-186-BR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0004475254475254477,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-186-DG-1TO,0.02702702702702703,0.16216216216216217,6.0,0.972972972972973,0.0011144261144261146,False,0.05357142857142857,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-186-GR-1TO,0.06306306306306306,0.27767630644004393,4.403152859263554,0.9459459459459459,0.0025623025623025624,False,0.125,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-B-186-WR-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0005879255879255879,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-187-BE-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0006230256230256232,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-187-BK-1TO,0.08108108108108109,0.3041791534438583,3.7515428924742524,0.9279279279279279,0.003457353457353458,False,0.16071428571428573,2024-06-24,110,intermittent,full,0.38461538461538464,0.6153846153846154
CA-SC-10-B-187-BR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00048262548262548264,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-187-DB-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0007458757458757459,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-187-DG-1TO,0.09009009009009009,0.36881963045871563,4.093897898091743,0.9369369369369369,0.0035012285012285013,False,0.17857142857142858,2024-06-24,110,intermittent,full,0.3076923076923077,0.8461538461538461
CA-SC-10-B-187-GR-1TO,0.07207207207207207,0.2913686779963285,4.042740407199058,0.9369369369369369,0.0031239031239031242,False,0.14285714285714285,2024-06-24,110,intermittent,full,0.3076923076923077,0.7692307692307693
CA-SC-10-B-188-BE-1TO,0.13513513513513514,0.3672759839754867,2.7178422814186014,0.8738738738738738,0.004054054054054054,False,0.26785714285714285,2024-06-24,110,intermittent,full,0.3076923076923077,0.6923076923076923
CA-SC-10-B-188-BK-1TO,2.9591836734693877,2.019892739862632,0.6825844431259929,0.061224489795918366,-0.009489795918367343,True,2.5892857142857144,2025-07-07,57,smooth,medium,2.5384615384615383,0.0
CA-SC-10-B-188-BR-1TO,0.0990990990990991,0.35399788656555853,3.572160491707,0.918918918918919,0.002176202176202176,False,0.19642857142857142,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-188-DB-1TO,0.17117117117117117,0.46254045596372734,2.702210032209144,0.8558558558558559,0.0046507546507546516,False,0.3392857142857143,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-188-DG-1TO,0.5495495495495496,1.063215747166265,1.9347040645156626,0.6846846846846847,0.016453141453141452,False,1.0892857142857142,2024-06-24,110,intermittent,full,1.0769230769230769,0.23076923076923078
CA-SC-10-B-188-GR-1TO,0.09009009009009009,0.34352569306193903,3.8131351929875232,0.9279279279279279,0.0023868023868023874,False,0.17857142857142858,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-188-PK-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0001842751842751843,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-188-WH-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00015795015795015793,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-188-WR-1TO,0.02702702702702703,0.16216216216216223,6.000000000000002,0.972972972972973,0.0009213759213759216,False,0.05357142857142857,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-189-BE-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00040365040365040387,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-189-BK-1TO,0.22522522522522523,0.7674068266323191,3.4072863102474966,0.8738738738738738,0.010319410319410319,False,0.44642857142857145,2024-06-24,110,intermittent,full,1.3846153846153846,0.3076923076923077
CA-SC-10-B-189-BR-1TO,0.018018018018018018,0.18897456723786515,10.488088481701515,0.990990990990991,0.0006493506493506494,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-189-DB-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0009564759564759566,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-189-DG-1TO,0.06306306306306306,0.2430763524906674,3.854496446637726,0.9369369369369369,0.0027378027378027387,False,0.125,2024-06-24,110,intermittent,full,0.3076923076923077,0.6923076923076923
CA-SC-10-B-189-GR-1TO,0.018018018018018018,0.18897456723786515,10.488088481701515,0.990990990990991,0.0006669006669006671,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-189-WR-1TO,0.02702702702702703,0.16216216216216217,6.0,0.972972972972973,0.0012987012987012987,False,0.05357142857142857,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-B-19-BE-1TO,0.02702702702702703,0.16216216216216217,6.0,0.972972972972973,0.0007809757809757813,False,0.05357142857142857,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-19-BK-1TO,0.2072072072072072,0.5043436036857083,2.434006087352766,0.8378378378378378,0.006107406107406108,False,0.4107142857142857,2024-06-24,110,intermittent,full,0.6153846153846154,0.5384615384615384
CA-SC-10-B-19-BR-1TO,0.009009009009009009,0.09448728361893259,10.488088481701517,0.990990990990991,0.00013162513162513154,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-19-DG-1TO,0.04504504504504504,0.2074029627607448,4.604345773288535,0.954954954954955,0.0009126009126009128,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-19-GR-1TO,0.16216216216216217,0.49393694277019096,3.0459444804161775,0.8738738738738738,0.005738855738855739,False,0.32142857142857145,2024-06-24,110,intermittent,full,0.5384615384615384,0.6153846153846154
CA-SC-10-B-19-WR-1TO,0.04504504504504504,0.2470506162306682,5.484523680320835,0.963963963963964,0.0010091260091260091,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-190-BK-1TO,0.07207207207207207,0.2586072089082401,3.5881750236018317,0.9279279279279279,0.0031677781677781672,False,0.14285714285714285,2024-06-24,110,intermittent,full,0.46153846153846156,0.5384615384615384
CA-SC-10-B-190-WR-1TO,0.02702702702702703,0.16216216216216217,6.0,0.972972972972973,0.0012460512460512462,False,0.05357142857142857,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-191-BE-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0002281502281502282,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-191-BK-1TO,0.4774774774774775,1.0556313754545608,2.210850616518042,0.7477477477477478,0.015689715689715694,False,0.9464285714285714,2024-06-24,110,intermittent,full,1.5384615384615385,0.3076923076923077
CA-SC-10-B-191-BR-1TO,0.09009009009009009,0.34352569306193903,3.8131351929875232,0.9279279279279279,0.0034573534573534574,False,0.17857142857142858,2024-06-24,110,intermittent,full,0.5384615384615384,0.6153846153846154
CA-SC-10-B-191-DB-1TO,0.18018018018018017,0.5232985849173913,2.904307146291522,0.8738738738738738,0.00652860652860653,False,0.35714285714285715,2024-06-24,110,intermittent,full,0.7692307692307693,0.5384615384615384
CA-SC-10-B-191-DG-1TO,0.2072072072072072,0.5043436036857083,2.434006087352766,0.8288288288288288,0.0057300807300807305,False,0.39285714285714285,2024-06-24,110,intermittent,full,0.46153846153846156,0.5384615384615384
CA-SC-10-B-191-GR-1TO,0.10810810810810811,0.3879108133623601,3.588175023601831,0.918918918918919,0.003764478764478765,False,0.19642857142857142,2024-06-24,110,intermittent,full,0.5384615384615384,0.6923076923076923
CA-SC-10-B-191-PK-1TO,0.009009009009009009,0.09448728361893259,10.488088481701517,0.990990990990991,0.00010530010530010532,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-191-WR-1TO,0.14414414414414414,0.39925260912000604,2.769814975770042,0.8738738738738738,0.005089505089505089,False,0.2857142857142857,2024-06-24,110,intermittent,full,0.6153846153846154,0.46153846153846156
CA-SC-10-B-194-BE-1TO,0.23423423423423423,0.5844062969451117,2.494965344650285,0.8198198198198198,0.004606879606879608,False,0.4642857142857143,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-194-BK-1TO,0.35135135135135137,0.906916850570947,2.5812248823942334,0.8198198198198198,0.00616005616005616,False,0.6964285714285714,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-B-194-BR-1TO,0.11711711711711711,0.4790895783894893,4.0906879385564086,0.918918918918919,0.0018603018603018605,False,0.23214285714285715,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-194-DB-1TO,0.13513513513513514,0.4549326548811746,3.366501646120692,0.9009009009009009,0.0033783783783783786,False,0.26785714285714285,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-194-DG-1TO,0.26126126126126126,0.6937521912857102,2.6553963183694425,0.8558558558558559,0.003694278694278694,False,0.5178571428571429,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-194-GR-1TO,0.06306306306306306,0.24307635249066736,3.8544964466377256,0.9369369369369369,0.0008511758511758513,False,0.125,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-194-WR-1TO,0.009009009009009009,0.09448728361893259,10.488088481701517,0.990990990990991,8.775008775008772e-06,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-196-BK-1TO,0.10810810810810811,0.36394612390493974,3.3665016461206925,0.9099099099099099,0.004966654966654967,False,0.21428571428571427,2024-06-24,110,intermittent,full,0.7692307692307693,0.38461538461538464
CA-SC-10-B-196-BR-1TO,0.08108108108108109,0.35855403138977293,4.422166387140533,0.9369369369369369,0.0038610038610038615,False,0.16071428571428573,2024-06-24,110,intermittent,full,0.5384615384615384,0.6153846153846154
CA-SC-10-B-196-DB-1TO,0.16216216216216217,0.5291594650662491,3.2631500345752027,0.8918918918918919,0.007607932607932609,False,0.32142857142857145,2024-06-24,110,intermittent,full,1.0769230769230769,0.38461538461538464
CA-SC-10-B-196-DG-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00046507546507546513,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-196-WR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0004738504738504738,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-199-BE-1TO,0.009009009009009009,0.09448728361893259,10.488088481701517,0.990990990990991,7.020007020007022e-05,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-199-BK-1TO,0.25225225225225223,0.6072900737424402,2.4074713637646736,0.8198198198198198,0.007362232362232364,False,0.5,2024-06-24,110,intermittent,full,0.6153846153846154,0.6153846153846154
CA-SC-10-B-199-BR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00030712530712530717,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-199-DG-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00039487539487539496,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-199-GR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0001930501930501931,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-199-WR-1TO,0.11711711711711711,0.3734122842533821,3.18836642708657,0.9009009009009009,0.004352404352404352,False,0.23214285714285715,2024-06-24,110,intermittent,full,0.5384615384615384,0.6153846153846154
CA-SC-10-B-20-BE-1TO,0.963963963963964,1.576447871194381,1.6353805018932364,0.6036036036036037,0.030993330993331004,False,1.8928571428571428,2025-08-04,53,smooth,medium,2.923076923076923,0.07692307692307693
CA-SC-10-B-20-BK-1TO,0.6576576576576577,1.1663100780311537,1.773430392622713,0.6846846846846847,0.021393471393471395,False,1.3035714285714286,2024-06-24,110,intermittent,full,1.7692307692307692,0.23076923076923078
CA-SC-10-B-20-BR-1TO,0.21621621621621623,0.49146600709858934,2.2730302828309754,0.8198198198198198,0.0075903825903825915,False,0.42857142857142855,2024-06-24,110,intermittent,full,0.7692307692307693,0.38461538461538464
CA-SC-10-B-20-DB-1TO,0.1981981981981982,0.5975900523162883,3.015113445777636,0.8738738738738738,0.007020007020007022,False,0.39285714285714285,2024-06-24,110,intermittent,full,0.8461538461538461,0.5384615384615384
CA-SC-10-B-20-DG-1TO,0.4594594594594595,0.8779971452659757,1.9109349632259471,0.7117117117117117,0.015242190242190245,False,0.9107142857142857,2024-06-24,110,intermittent,full,1.4615384615384615,0.15384615384615385
CA-SC-10-B-20-GR-1TO,0.42342342342342343,0.7658187581028254,1.8086357904130557,0.7117117117117117,0.013101088101088103,False,0.8392857142857143,2024-06-24,110,intermittent,full,1.0,0.38461538461538464
CA-SC-10-B-20-RD-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0004738504738504738,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-20-WR-1TO,0.09009009009009009,0.2863107852625352,3.1780497164141406,0.9099099099099099,0.003053703053703054,False,0.17857142857142858,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-B-201-BE-1TO,0.13513513513513514,0.39103665611190447,2.8936712552280928,0.8828828828828829,0.0026237276237276244,False,0.26785714285714285,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-201-BK-1TO,2.8333333333333335,1.8745369798669986,0.6616012870118818,0.08333333333333333,-0.028224055579678737,True,2.4464285714285716,2025-09-08,47,intermittent,short,1.6923076923076923,0.07692307692307693
CA-SC-10-B-201-BR-1TO,0.07207207207207207,0.2586072089082401,3.5881750236018317,0.9279279279279279,0.001904176904176904,False,0.14285714285714285,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-201-DB-1TO,0.10810810810810811,0.3382879883877223,3.129163892586431,0.9009009009009009,0.0036153036153036156,False,0.21428571428571427,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-B-201-DG-1TO,0.6216216216216216,1.1154448395878376,1.7944112636847822,0.6666666666666666,0.019462969462969465,False,1.2142857142857142,2024-06-24,110,intermittent,full,1.0769230769230769,0.23076923076923078
CA-SC-10-B-201-GR-1TO,3.6041666666666665,2.058919450963431,0.571260888128582,0.041666666666666664,0.024153278332609576,True,3.125,2025-09-08,47,smooth,short,3.3846153846153846,0.07692307692307693
CA-SC-10-B-201-WH-1TO,0.21621621621621623,0.6493989654392828,3.0034702151566828,0.8828828828828829,0.004747279747279747,False,0.42857142857142855,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-201-WR-1TO,0.12612612612612611,0.358101025483816,2.8392295591931127,0.8828828828828829,0.004045279045279047,False,0.25,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-B-202-BE-1TO,0.04504504504504504,0.2074029627607448,4.604345773288535,0.954954954954955,0.0009389259389259389,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-202-BK-1TO,2.795918367346939,2.0301763453789206,0.7261214665953802,0.12244897959183673,0.05867346938775512,True,2.4464285714285716,2025-08-04,53,smooth,medium,4.153846153846154,0.07692307692307693
CA-SC-10-B-202-BR-1TO,0.0990990990990991,0.29879502615814413,3.015113445777636,0.9009009009009009,0.003237978237978238,False,0.19642857142857142,2024-06-24,110,intermittent,full,0.3076923076923077,0.6923076923076923
CA-SC-10-B-202-DB-1TO,0.13513513513513514,0.45493265488117457,3.3665016461206916,0.9099099099099099,0.00451912951912952,False,0.26785714285714285,2024-06-24,110,intermittent,full,0.38461538461538464,0.6923076923076923
CA-SC-10-B-202-DG-1TO,0.5855855855855856,1.1347775784641754,1.9378509416849763,0.6846846846846847,0.021823446823446828,False,1.1607142857142858,2026-03-02,23,smooth,short,2.5384615384615383,0.07692307692307693
CA-SC-10-B-202-GR-1TO,0.3783783783783784,0.7833176619561858,2.070196678027062,0.7657657657657657,0.01433836433836434,False,0.75,2024-06-24,110,intermittent,full,1.4615384615384615,0.23076923076923078
CA-SC-10-B-202-PK-1TO,0.036036036036036036,0.18637982761781263,5.172040216394301,0.963963963963964,0.0006669006669006669,False,0.07142857142857142,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-202-RD-1TO,0.05405405405405406,0.26296431566353917,4.864839839775475,0.954954954954955,0.0009915759915759919,False,0.10714285714285714,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-202-WH-1TO,0.018018018018018018,0.13301642396606664,7.382411530116698,0.9819819819819819,0.00021060021060021063,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-202-WR-1TO,0.38738738738738737,0.773096863168466,1.9956686467837148,0.7477477477477478,0.014619164619164623,False,0.7678571428571429,2024-06-24,110,intermittent,full,1.4615384615384615,0.23076923076923078
CA-SC-10-B-205-BK-1TO,0.2702702702702703,0.8693576995902572,3.2166234884839513,0.8738738738738738,0.0034222534222534224,False,0.5357142857142857,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-205-BR-1TO,0.009009009009009009,0.09448728361893259,10.488088481701517,0.990990990990991,9.652509652509655e-05,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-205-DB-1TO,0.05405405405405406,0.26296431566353917,4.864839839775475,0.954954954954955,0.0005879255879255881,False,0.10714285714285714,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-205-DG-1TO,0.15315315315315314,0.4876529226206977,3.1840867300527913,0.8918918918918919,0.0017199017199017199,False,0.30357142857142855,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-205-GR-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.000272025272025272,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-205-RD-1TO,0.02702702702702703,0.16216216216216223,6.000000000000002,0.972972972972973,0.00029835029835029837,False,0.05357142857142857,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-205-WH-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00015795015795015793,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-205-WR-1TO,0.036036036036036036,0.22968556367535065,6.37377439199098,0.972972972972973,0.00039487539487539485,False,0.07142857142857142,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-208-BE-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00035977535977535984,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-208-DB-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0008424008424008424,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-208-GR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0003422253422253422,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-21-BE-1TO,0.09009009009009009,0.36881963045871563,4.093897898091743,0.9279279279279279,0.0023955773955773962,False,0.17857142857142858,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-21-BK-1TO,0.18018018018018017,0.4688148407660429,2.601922366251538,0.8468468468468469,0.005528255528255529,False,0.3392857142857143,2024-06-24,110,intermittent,full,0.38461538461538464,0.7692307692307693
CA-SC-10-B-21-BR-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0005265005265005265,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-21-GR-1TO,0.10810810810810811,0.3105168998128664,2.872281323269014,0.8918918918918919,0.0032730782730782735,False,0.21428571428571427,2024-06-24,110,intermittent,full,0.3076923076923077,0.6923076923076923
CA-SC-10-B-210-BK-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00046507546507546513,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-210-BR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0004475254475254477,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-212-GR-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0009564759564759566,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-213-BE-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0001667251667251667,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-213-BK-1TO,0.10810810810810811,0.41047876576196457,3.796928583298172,0.9279279279279279,0.0037995787995788,False,0.21428571428571427,2024-06-24,110,intermittent,full,0.5384615384615384,0.6923076923076923
CA-SC-10-B-213-BR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.00048262548262548264,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-213-DB-1TO,0.05405405405405406,0.32432432432432434,6.0,0.963963963963964,0.0020621270621270626,False,0.10714285714285714,2024-06-24,110,intermittent,full,0.3076923076923077,0.8461538461538461
CA-SC-10-B-213-DG-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0009213759213759212,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-213-WR-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.00021937521937521936,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-214-BE-1TO,0.3963963963963964,0.8728051419663324,2.2018493354150657,0.7567567567567568,0.010881010881010882,False,0.7678571428571429,2024-06-24,110,intermittent,full,0.9230769230769231,0.38461538461538464
CA-SC-10-B-214-BK-1TO,0.5225225225225225,0.9758050208325049,1.867488919179449,0.7207207207207207,0.01432081432081432,False,1.0357142857142858,2024-06-24,110,intermittent,full,0.6923076923076923,0.5384615384615384
CA-SC-10-B-214-BR-1TO,0.04504504504504504,0.2074029627607448,4.604345773288535,0.954954954954955,0.0014391014391014394,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-214-DB-1TO,0.11711711711711711,0.3734122842533821,3.18836642708657,0.9009009009009009,0.0035889785889785895,False,0.23214285714285715,2024-06-24,110,intermittent,full,0.3076923076923077,0.7692307692307693
CA-SC-10-B-214-DG-1TO,0.5585585585585585,1.045666171426804,1.8720797585221816,0.7027027027027027,0.01655844155844156,False,1.1071428571428572,2024-06-24,110,intermittent,full,1.0769230769230769,0.3076923076923077
CA-SC-10-B-214-GR-1TO,0.5225225225225225,0.9187422547014028,1.758282590894064,0.6936936936936937,0.014206739206739207,False,1.0178571428571428,2024-06-24,110,intermittent,full,1.1538461538461537,0.3076923076923077
CA-SC-10-B-214-WR-1TO,0.04504504504504504,0.2074029627607448,4.604345773288535,0.954954954954955,0.0012021762021762023,False,0.08928571428571429,2024-06-24,110,intermittent,full,0.07692307692307693,0.9230769230769231
CA-SC-10-B-215-BE-1TO,0.34234234234234234,0.7038567562026887,2.0560026299604854,0.7567567567567568,0.01024921024921025,False,0.6607142857142857,2024-06-24,110,intermittent,full,0.9230769230769231,0.38461538461538464
CA-SC-10-B-215-BK-1TO,0.8558558558558559,1.3875043825714202,1.6211893312150276,0.6126126126126126,0.027430677430677435,False,1.6964285714285714,2024-06-24,110,intermittent,full,2.076923076923077,0.23076923076923078
CA-SC-10-B-215-BR-1TO,0.009009009009009009,0.09448728361893258,10.488088481701515,0.990990990990991,0.0002018252018252018,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-215-DB-1TO,0.0990990990990991,0.29879502615814413,3.015113445777636,0.9009009009009009,0.002729027729027729,False,0.19642857142857142,2024-06-24,110,intermittent,full,0.23076923076923078,0.7692307692307693
CA-SC-10-B-215-DG-1TO,0.43243243243243246,0.7666661373475057,1.7729154426161067,0.7207207207207207,0.012855387855387857,False,0.8571428571428571,2024-06-24,110,intermittent,full,0.9230769230769231,0.46153846153846156
CA-SC-10-B-215-GR-1TO,0.5855855855855856,1.0693811333855079,1.8261739354737134,0.6756756756756757,0.018690768690768692,False,1.1607142857142858,2024-06-24,110,intermittent,full,1.6923076923076923,0.23076923076923078
CA-SC-10-B-215-PK-1TO,0.018018018018018018,0.13301642396606667,7.3824115301167,0.9819819819819819,0.0002983502983502984,False,0.03571428571428571,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-215-RD-1TO,0.009009009009009009,0.09448728361893259,10.488088481701517,0.990990990990991,0.00012285012285012285,False,0.017857142857142856,2024-06-24,110,intermittent,full,0.0,1.0
CA-SC-10-B-215-WR-1TO,0.11711711711711711,0.3484518847894363,2.975243016279033,0.8918918918918919,0.0035187785187785186,False,0.23214285714285715,2024-06-24,110,intermittent,full,0.15384615384615385,0.8461538461538461
CA-SC-10-B-218-BE-1TO,0.1981981981981982,0.5338930591001461,2.6937331618234643,0.8558558558558559,0.006151281151281153,False,0.39285714285714285,2024-06-24,110,intermittent,full,0.6923076923076923,0.5384615384615384
